2026-03-09 17:14:55 | TIPO: DENIAL_OF_SERVICE | IP: 0:0:0:0:0:0:0:1 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:25 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:25 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:25 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:25 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:25 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:25 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:25 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:25 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:25 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:25 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:25 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:26 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:26 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:26 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:26 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:26 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:26 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:26 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:26 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:26 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:26 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:27 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:27 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:27 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:27 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:27 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:27 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:27 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:27 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:27 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:27 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:27 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:27 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:27 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:27 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:28 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:28 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:28 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:28 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:28 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:28 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:28 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:28 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:28 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:28 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:29 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:29 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:29 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:29 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:29 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:29 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:29 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:29 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:29 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:29 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:29 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:29 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:29 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:29 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:29 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:29 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:30 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:30 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:30 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:30 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:30 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:30 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:30 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:30 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:30 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:30 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:30 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:30 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:30 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:31 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:31 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:31 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:31 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:31 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:31 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:31 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:31 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:31 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:31 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:31 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:31 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:31 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:31 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:32 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:32 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:32 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:32 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:32 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:32 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:32 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:32 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:32 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:32 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:32 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:32 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:32 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:32 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:32 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:33 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:33 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:33 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:33 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:33 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:33 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:33 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:33 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:33 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:33 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:33 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:34 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:34 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:34 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:34 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:34 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:34 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:34 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:34 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:34 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:34 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:34 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:34 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:34 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:34 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:34 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:35 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:35 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:35 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:35 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:35 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:35 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:35 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:35 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:35 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:35 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:35 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:35 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:36 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:36 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:36 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:36 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:36 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:36 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:36 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:36 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
2026-03-09 17:34:36 | TIPO: BRUTE_FORCE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Usuario intentado: admin | AGENTE: curl/8.7.1 |
2026-03-09 17:34:36 | TIPO: DENIAL_OF_SERVICE | IP: 10.4.243.172 | RECURSO: /auth/login | DETALLE: Frecuencia excesiva | AGENTE: curl/8.7.1 |
